,acousticness,danceability,energy,instrumentalness,music_genre
3374,0.0545,0.8590000000000001,0.628,1.29e-05,0
3375,0.00687,0.765,0.954,0.135,0
3376,0.311,0.61,0.49,0.87,0
3377,0.971,0.8009999999999999,0.649,0.81,0
3378,0.000597,0.488,0.805,0.636,0
3379,0.0451,0.578,0.978,8.159999999999999e-05,0
3380,0.263,0.642,0.83,0.0032,0
3381,0.3979999999999999,0.58,0.494,0.0482,0
3382,0.0026899999999999,0.62,0.965,0.691,0
3385,0.0996,0.7390000000000001,0.522,0.87,0
3386,0.00417,0.61,0.7759999999999999,0.579,0
3388,0.0366,0.8,0.471,0.821,0
3389,0.00415,0.618,0.515,0.00258,0
3390,0.0142,0.685,0.726,0.888,0
3391,0.113,0.4039999999999999,0.677,0.508,0
3394,0.0319,0.6779999999999999,0.956,0.289,0
3396,0.0107,0.589,0.937,0.296,0
3397,0.0147,0.675,0.996,0.503,0
3398,0.0028699999999999,0.728,0.955,0.000554,0
3399,0.00694,0.465,0.909,0.0979,0
3400,0.0013599999999999,0.247,0.784,0.0363,0
3404,6.42e-05,0.593,0.995,0.0501,0
3405,0.0038299999999999,0.613,0.925,1.52e-06,0
3406,0.000964,0.7509999999999999,0.91,0.4,0
3407,0.0233,0.687,0.701,0.0448,0
3409,0.000136,0.481,0.8109999999999999,0.0673,0
3412,0.166,0.462,0.951,0.0,0
3414,0.608,0.85,0.74,0.000782,0
3415,0.00504,0.667,0.637,3.02e-06,0
3416,0.000417,0.466,0.828,0.205,0
3417,0.7509999999999999,0.3979999999999999,0.432,0.000463,0
3418,0.0018899999999999,0.367,0.7979999999999999,0.327,0
3419,0.0294,0.715,0.807,0.828,0
3420,0.161,0.546,0.662,0.857,0
3422,0.152,0.7070000000000001,0.7190000000000001,2.11e-05,0
3427,0.252,0.38,0.8,0.522,0
3428,0.00212,0.596,0.965,0.0066599999999999,0
3430,0.000737,0.315,0.979,0.0193,0
3431,0.659,0.835,0.514,0.0155,0
3432,0.0266,0.4039999999999999,0.7709999999999999,0.0483,0
3434,1.7199999999999998e-05,0.575,0.927,0.6779999999999999,0
3435,0.259,0.775,0.341,0.6829999999999999,0
3436,0.025,0.6920000000000001,0.88,0.0502,0
3437,0.00178,0.674,0.789,0.0071,0
3438,0.0078599999999999,0.462,0.677,7.15e-05,0
3439,0.528,0.8220000000000001,0.4039999999999999,0.804,0
3440,0.0962,0.51,0.377,0.843,0
3443,0.00317,0.716,0.899,0.0521,0
3444,6.64e-06,0.425,0.8390000000000001,0.816,0
3446,0.127,0.713,0.422,0.857,0
3449,0.0354,0.794,0.625,0.871,0
3451,0.11,0.777,0.667,0.0008609999999999,0
3452,0.000307,0.7290000000000001,0.4639999999999999,0.89,0
3454,0.368,0.573,0.374,0.00379,0
3455,0.00663,0.703,0.872,0.175,0
3457,0.0273,0.762,0.575,0.0815,0
3458,0.746,0.5760000000000001,0.366,1.85e-06,0
3459,0.000739,0.4539999999999999,0.746,0.000672,0
3460,0.00144,0.584,0.997,0.0393,0
3462,0.122,0.767,0.63,0.031,0
3465,0.0219,0.477,0.722,0.000529,0
3466,0.0412,0.494,0.939,4.78e-05,0
3468,0.2019999999999999,0.489,0.506,0.6759999999999999,0
3471,0.086,0.8190000000000001,0.8959999999999999,0.0567,0
3472,0.0343,0.67,0.909,0.0113,0
3473,0.0062299999999999,0.643,0.991,0.7,0
3475,0.00735,0.6709999999999999,0.736,0.1669999999999999,0
3479,0.413,0.8759999999999999,0.574,0.000184,0
3480,0.0893,0.55,0.6759999999999999,0.000111,0
3484,0.242,0.635,0.911,0.00325,0
3485,0.111,0.7140000000000001,0.867,8.55e-05,0
3486,0.0227,0.515,0.75,0.691,0
3487,0.00145,0.642,0.877,0.00279,0
3488,0.3429999999999999,0.8740000000000001,0.579,0.536,0
3490,0.00238,0.638,0.852,0.00387,0
3491,0.246,0.675,0.496,0.888,0
3493,0.152,0.4029999999999999,0.6679999999999999,4.02e-05,0
3494,0.00283,0.583,0.765,0.0463,0
3495,0.22,0.79,0.8420000000000001,3.12e-05,0
3496,0.147,0.768,0.634,0.861,0
3497,0.0419,0.606,0.6609999999999999,2.23e-06,0
3498,0.0424,0.738,0.963,0.000196,0
3500,0.0551,0.67,0.7020000000000001,0.103,0
3501,0.00745,0.616,0.631,0.6,0
3502,0.0523,0.747,0.889,0.000496,0
3503,0.00108,0.607,0.773,0.92,0
3504,0.623,0.313,0.337,0.929,0
3505,0.532,0.56,0.305,0.00775,0
3506,0.00135,0.8490000000000001,0.509,0.135,0
3508,9.68e-05,0.522,0.922,0.118,0
3509,0.0283,0.853,0.427,0.0456,0
3511,0.691,0.642,0.502,0.0,0
3512,0.0022199999999999,0.8740000000000001,0.7829999999999999,0.845,0
3513,0.0648,0.5920000000000001,0.536,0.00977,0
3515,0.0005099999999999,0.637,0.996,0.845,0
3516,0.0405,0.621,0.8140000000000001,0.00274,0
3517,0.305,0.979,0.432,0.9,0
3518,0.0042,0.619,0.981,0.83,0
3519,0.802,0.583,0.409,0.24,0
3520,0.0253,0.492,0.962,7.290000000000001e-05,0
3521,0.000729,0.418,0.925,0.5589999999999999,0
3522,0.3779999999999999,0.769,0.637,0.674,0
3523,0.599,0.604,0.655,0.8420000000000001,0
3525,0.557,0.504,0.513,0.892,0
3526,5.47e-06,0.755,0.907,0.8740000000000001,0
3527,0.282,0.6579999999999999,0.7020000000000001,0.00565,0
3528,0.637,0.752,0.7909999999999999,0.7509999999999999,0
3529,0.00138,0.589,0.866,0.00959,0
3530,0.0050799999999999,0.409,0.931,0.00359,0
3531,0.52,0.7390000000000001,0.523,0.888,0
3535,0.914,0.616,0.433,0.531,0
3536,0.00305,0.5710000000000001,0.911,0.244,0
3538,0.00747,0.828,0.505,0.0494,0
3539,3.11e-05,0.375,0.667,0.0225,0
3540,0.00487,0.5920000000000001,0.8859999999999999,0.062,0
3541,0.307,0.649,0.972,0.722,0
3542,0.0052,0.733,0.823,0.917,0
3543,0.601,0.7390000000000001,0.4429999999999999,2.35e-05,0
3544,0.016,0.66,0.892,0.000605,0
3545,0.192,0.67,0.672,5.13e-05,0
3546,0.377,0.794,0.3939999999999999,0.882,0
3547,0.305,0.8009999999999999,0.509,0.765,0
3548,0.000325,0.498,0.982,0.000739,0
3550,0.00235,0.625,0.8909999999999999,0.812,0
3551,0.789,0.44,0.644,0.862,0
3552,0.00155,0.61,0.732,0.92,0
3554,0.0118,0.433,0.963,0.0,0
3556,0.153,0.6459999999999999,0.753,0.0127,0
3557,0.0355,0.607,0.943,0.352,0
3558,0.221,0.6679999999999999,0.743,0.7509999999999999,0
3559,0.152,0.865,0.647,0.1989999999999999,0
3560,0.00029,0.615,0.992,0.055,0
3561,0.385,0.8540000000000001,0.722,0.313,0
3562,0.0006889999999999,0.603,0.787,0.8690000000000001,0
3563,0.00441,0.823,0.888,0.3,0
3564,0.884,0.499,0.341,0.0389,0
3569,0.000231,0.529,0.8109999999999999,0.00234,0
3570,0.00511,0.735,0.654,0.0137,0
3571,0.000301,0.578,0.917,0.503,0
3573,0.021,0.685,0.979,0.76,0
3575,0.286,0.381,0.524,0.0321,0
3576,0.138,0.478,0.897,0.657,0
3577,0.176,0.615,0.526,0.0128,0
3578,0.000289,0.583,0.961,0.000889,0
3579,0.011,0.505,0.991,0.0372,0
3580,0.15,0.802,0.755,0.000205,0
3583,0.00138,0.675,0.8270000000000001,0.865,0
3584,0.00173,0.66,0.966,0.7929999999999999,0
3586,0.0325,0.695,0.735,0.00461,0
3587,0.0224,0.813,0.966,0.7390000000000001,0
3588,0.0322,0.633,0.8190000000000001,0.187,0
3589,0.742,0.647,0.836,0.927,0
3590,0.000585,0.539,0.968,0.0509,0
3591,0.0021,0.807,0.5379999999999999,0.884,0
3593,0.753,0.321,0.258,2.29e-06,0
3594,0.00124,0.778,0.588,0.894,0
3598,0.147,0.662,0.7959999999999999,0.8759999999999999,0
3599,0.025,0.512,0.835,0.00243,0
3600,0.369,0.601,0.905,0.000113,0
3601,0.00782,0.584,0.736,0.027,0
3602,0.0143,0.807,0.377,0.0828,0
3603,0.0678,0.505,0.904,0.0,0
3604,0.000256,0.43,0.954,0.0303,0
3606,0.0005639999999999,0.7609999999999999,0.893,0.124,0
3608,0.000712,0.4529999999999999,0.961,0.544,0
3610,3.04e-05,0.428,0.982,0.8220000000000001,0
3611,0.00168,0.66,0.7879999999999999,3.26e-05,0
3612,0.0312,0.7290000000000001,0.926,0.0213,0
3614,0.312,0.737,0.604,0.145,0
3615,0.0221,0.593,0.91,0.0339,0
3616,0.067,0.481,0.608,0.0,0
3617,0.122,0.72,0.8140000000000001,0.389,0
3618,0.000566,0.608,0.918,0.0067599999999999,0
3619,0.00745,0.73,0.912,0.4579999999999999,0
3620,0.00243,0.6890000000000001,0.867,0.0999,0
3621,0.00146,0.657,0.8959999999999999,0.471,0
3622,0.0548,0.794,0.6659999999999999,0.509,0
3623,0.00205,0.519,0.956,0.0238,0
3625,0.0116,0.7440000000000001,0.627,0.245,0
3627,0.00106,0.442,0.925,0.877,0
3628,0.00302,0.608,0.5429999999999999,0.00292,0
3629,0.0104,0.634,0.97,0.0667,0
3630,0.539,0.588,0.628,0.83,0
3631,0.1969999999999999,0.747,0.491,1.77e-05,0
3634,0.0169,0.8170000000000001,0.903,0.862,0
3636,0.0115,0.5489999999999999,0.84,0.7509999999999999,0
3639,0.0355,0.603,0.56,0.805,0
3640,0.0735,0.5589999999999999,0.607,0.288,0
3641,0.000283,0.57,0.731,0.76,0
3642,0.03,0.7609999999999999,0.7809999999999999,0.0213,0
3643,0.0336,0.74,0.83,0.401,0
3644,0.00451,0.5489999999999999,0.7929999999999999,1.28e-05,0
3645,0.000843,0.523,0.941,0.0001699999999999,0
3647,0.0316,0.409,0.7070000000000001,0.797,0
3648,0.015,0.222,0.601,0.963,0
3649,0.044,0.828,0.8690000000000001,0.855,0
3650,0.00303,0.643,0.927,0.00375,0
3651,0.00262,0.569,0.984,0.000337,0
3652,0.00108,0.741,0.67,0.821,0
3653,0.0224,0.652,0.8390000000000001,0.59,0
3654,0.0077,0.293,0.726,0.108,0
3657,0.0181,0.437,0.8190000000000001,0.0,0
3659,0.102,0.679,0.913,0.0031899999999999,0
3660,0.155,0.765,0.794,0.0129,0
3661,0.0219,0.598,0.594,0.125,0
3662,0.14,0.618,0.868,0.0,0
3663,0.0208,0.57,0.6409999999999999,0.0184,0
3664,0.5529999999999999,0.243,0.347,0.943,0
3665,0.0158,0.853,0.7979999999999999,0.948,0
3666,0.0547,0.294,0.375,0.214,0
3668,0.00276,0.818,0.765,0.894,0
3669,0.0641,0.8079999999999999,0.569,0.00492,0
3670,0.0164,0.4679999999999999,0.3879999999999999,0.882,0
3671,0.594,0.722,0.375,0.2339999999999999,0
3672,0.452,0.6829999999999999,0.653,0.888,0
3673,0.00617,0.685,0.63,0.949,0
3674,0.0367,0.642,0.939,0.000184,0
3675,0.0316,0.368,0.932,0.5329999999999999,0
3676,0.0484,0.669,0.773,0.0675,0
3678,0.0266,0.574,0.7490000000000001,1.32e-05,0
3680,0.000107,0.647,0.7240000000000001,0.00241,0
3681,0.00746,0.5539999999999999,0.99,0.967,0
3682,0.000268,0.66,0.976,0.804,0
3683,0.000208,0.514,0.924,0.805,0
3685,0.128,0.568,0.578,0.86,0
3688,0.0364,0.474,0.989,0.8440000000000001,0
3689,0.0945,0.7170000000000001,0.8140000000000001,5.08e-06,0
3690,5.04e-05,0.7120000000000001,0.98,0.0246,0
3691,0.104,0.705,0.933,6.95e-06,0
3692,0.129,0.556,0.753,0.856,0
3693,0.00116,0.2689999999999999,0.894,0.0144,0
3694,0.00331,0.391,0.957,0.22,0
3695,0.0193,0.36,0.773,0.0033299999999999,0
3696,0.305,0.613,0.473,0.000596,0
3697,0.00662,0.3229999999999999,0.602,0.0198,0
3699,0.136,0.4029999999999999,0.645,0.0009689999999999,0
3700,0.57,0.607,0.669,0.4629999999999999,0
3702,0.131,0.648,0.7120000000000001,0.843,0
3703,0.0017,0.473,0.7190000000000001,0.353,0
3704,0.0149,0.4429999999999999,0.833,0.451,0
3706,0.0016899999999999,0.7909999999999999,0.536,0.142,0
3707,0.00328,0.583,0.946,0.39,0
3708,0.175,0.421,0.563,0.088,0
3710,0.243,0.518,0.989,0.755,0
3711,0.00106,0.638,0.951,0.0,0
3715,0.064,0.7609999999999999,0.828,0.0,0
3716,4.77e-05,0.608,0.738,0.767,0
3717,0.00301,0.8009999999999999,0.649,0.392,0
3719,0.0139999999999999,0.349,0.809,1.77e-05,0
3720,0.0555,0.831,0.8859999999999999,0.0016899999999999,0
3721,0.0435,0.46,0.674,3.11e-06,0
3722,0.00468,0.657,0.884,0.0922,0
3723,0.0006349999999999,0.484,0.8959999999999999,0.0755,0
3725,0.00122,0.648,0.951,0.434,0
3726,0.000195,0.3879999999999999,0.971,0.0177,0
3727,0.00121,0.42,0.968,0.8909999999999999,0
3729,0.000722,0.67,0.762,0.882,0
3730,0.0721,0.794,0.763,0.0635,0
3732,0.0234,0.8370000000000001,0.472,0.00531,0
3734,0.000171,0.619,0.7509999999999999,0.629,0
3735,0.0124,0.555,0.921,0.00131,0
3736,0.00652,0.8220000000000001,0.76,0.0,0
3737,0.0435,0.551,0.6,0.0823,0
3738,0.0205,0.7979999999999999,0.72,0.0,0
3739,0.0509,0.823,0.723,0.00171,0
3740,0.255,0.659,0.637,0.0105,0
3741,0.302,0.6609999999999999,0.537,0.584,0
3743,0.244,0.526,0.441,0.0154,0
3745,0.0014199999999999,0.701,0.913,0.00855,0
3748,0.00499,0.8190000000000001,0.479,0.0853,0
3749,0.305,0.588,0.434,0.00814,0
3752,0.00306,0.62,0.755,0.0118,0
3753,0.591,0.7979999999999999,0.245,0.8909999999999999,0
3754,8.39e-05,0.106,0.977,0.369,0
3755,0.00521,0.32,0.594,0.0,0
3756,0.907,0.41,0.878,0.922,0
3759,0.0117,0.262,0.19,0.1159999999999999,0
3760,0.0564,0.6509999999999999,0.868,0.268,0
3762,0.00413,0.636,0.898,0.5,0
3763,0.355,0.64,0.602,0.8490000000000001,0
3764,0.0125,0.465,0.816,3.63e-05,0
3765,0.000149,0.452,0.857,0.818,0
3769,0.0412,0.527,0.7509999999999999,0.7979999999999999,0
3770,0.59,0.542,0.519,0.147,0
3772,0.0251,0.485,0.8420000000000001,0.000806,0
3774,0.0422,0.659,0.911,0.873,0
3775,0.000109,0.601,0.963,0.41,0
3776,0.0296,0.7829999999999999,0.853,0.565,0
3777,0.65,0.4579999999999999,0.7090000000000001,0.953,0
3778,0.00107,0.6559999999999999,0.826,0.845,0
3779,0.0715,0.637,0.866,0.8809999999999999,0
3780,0.000202,0.516,0.884,0.597,0
3781,0.00279,0.8079999999999999,0.711,0.00217,0
3784,0.268,0.588,0.698,0.805,0
3785,0.00297,0.614,0.934,0.0196,0
3787,0.000459,0.682,0.757,0.442,0
3788,0.0009689999999999,0.78,0.998,0.89,0
3789,0.0594,0.907,0.524,0.131,0
3790,0.02,0.563,0.857,0.187,0
3791,0.0153,0.537,0.852,0.017,0
3792,0.0484,0.675,0.701,0.000213,0
3793,0.00715,0.669,0.8590000000000001,0.00049,0
3794,0.0033399999999999,0.5379999999999999,0.955,0.00392,0
3796,0.00425,0.7290000000000001,0.952,0.000448,0
3798,0.00861,0.787,0.831,0.605,0
3799,2.24e-05,0.4479999999999999,0.936,9.93e-05,0
3800,0.00456,0.867,0.517,0.000339,0
3801,0.0146,0.8,0.6709999999999999,0.00513,0
3805,0.0305,0.643,0.7859999999999999,0.359,0
3807,0.049,0.501,0.946,0.0,0
3808,0.0551,0.71,0.978,0.9,0
3809,0.0475,0.7809999999999999,0.18,0.923,0
3810,0.0123,0.909,0.434,0.635,0
3811,0.0521,0.6970000000000001,0.3389999999999999,0.435,0
3812,0.225,0.6459999999999999,0.879,0.899,0
3813,0.0027199999999999,0.493,0.865,0.276,0
3814,0.0494,0.522,0.752,5.25e-06,0
3816,0.00591,0.644,0.927,0.4479999999999999,0
3818,0.0023899999999999,0.778,0.53,0.8370000000000001,0
3821,0.411,0.61,0.441,0.884,0
3822,0.00163,0.736,0.659,0.8059999999999999,0
3823,0.069,0.688,0.4589999999999999,0.8370000000000001,0
3824,0.0010199999999999,0.604,0.947,0.496,0
3828,0.0973,0.7829999999999999,0.411,0.6970000000000001,0
3829,0.0004219999999999,0.5770000000000001,0.935,0.4379999999999999,0
3831,0.00434,0.423,0.8370000000000001,0.00435,0
3832,0.0625,0.7140000000000001,0.5539999999999999,0.902,0
3833,0.122,0.623,0.54,0.00258,0
3834,0.879,0.411,0.193,0.889,0
3835,0.000724,0.8,0.636,0.7979999999999999,0
3836,0.0326,0.6759999999999999,0.754,0.674,0
3837,0.287,0.615,0.417,0.862,0
3838,0.0327,0.732,0.885,0.138,0
3839,0.27,0.684,0.3779999999999999,0.57,0
3840,0.18,0.785,0.579,0.5429999999999999,0
3841,0.961,0.416,0.6609999999999999,0.909,0
3843,8.96e-05,0.669,0.904,0.6990000000000001,0
3844,0.00245,0.677,0.623,0.931,0
3845,0.00448,0.64,0.999,0.11,0
3846,0.00042,0.775,0.67,0.0179,0
3847,0.942,0.792,0.3939999999999999,0.732,0
3848,8.6e-05,0.499,0.975,0.0721,0
3849,0.00687,0.578,0.959,0.889,0
3850,0.0194,0.872,0.584,0.00085,0
3852,7.22e-06,0.455,0.76,0.902,0
3853,0.317,0.721,0.695,0.593,0
3854,0.94,0.685,0.342,0.8909999999999999,0
3855,0.0232,0.476,0.562,0.0304,0
3856,0.00031,0.7,0.913,0.0023899999999999,0
3857,0.362,0.6409999999999999,0.414,0.833,0
3858,0.294,0.62,0.6659999999999999,0.907,0
3859,0.1009999999999999,0.768,0.74,0.0103,0
3860,0.0392,0.792,0.7,0.00622,0
3861,0.179,0.731,0.613,0.933,0
3862,0.00971,0.693,0.875,0.0,0
3863,0.0603,0.679,0.967,0.0,0
3865,0.035,0.5760000000000001,0.4629999999999999,0.0835,0
3866,0.289,0.69,0.34,0.7240000000000001,0
3867,0.0799,0.444,0.344,0.0104,0
3868,0.0398,0.581,0.4589999999999999,0.8809999999999999,0
3869,0.765,0.878,0.807,0.257,0
3870,0.251,0.422,0.677,3.55e-06,0
3872,0.0201,0.542,0.925,8.909999999999998e-05,0
3873,0.0804,0.613,0.885,0.746,0
3874,0.0856,0.764,0.87,0.944,0
3875,0.0832,0.348,0.413,0.00062,0
3877,0.499,0.71,0.8190000000000001,7.03e-05,0
3879,0.00168,0.5870000000000001,0.8490000000000001,0.602,0
3880,0.00078,0.4589999999999999,0.8590000000000001,0.000342,0
3881,0.7959999999999999,0.679,0.517,0.000101,0
3882,0.0697,0.504,0.851,0.397,0
3883,0.0568,0.6859999999999999,0.95,0.763,0
3884,0.716,0.589,0.5870000000000001,0.845,0
3885,0.0192,0.58,0.622,0.653,0
3886,0.0007099999999999,0.352,0.948,0.244,0
3887,0.0157,0.7929999999999999,0.993,0.902,0
3888,0.136,0.626,0.947,0.78,0
3892,0.05,0.218,0.831,0.242,0
3896,0.000135,0.522,0.8109999999999999,0.862,0
3897,0.0145,0.58,0.72,0.598,0
3898,0.00536,0.4639999999999999,0.685,0.5820000000000001,0
3899,0.494,0.247,0.296,0.0491,0
3900,0.00688,0.5479999999999999,0.8079999999999999,0.00182,0
3901,0.0427,0.8170000000000001,0.716,0.00263,0
3902,0.1369999999999999,0.7609999999999999,0.7,0.58,0
3903,0.00912,0.252,0.872,8.79e-06,0
3904,0.23,0.432,0.81,0.4379999999999999,0
3906,0.285,0.759,0.804,0.0,0
3908,0.465,0.797,0.8109999999999999,9.3e-06,0
3909,0.000739,0.773,0.578,0.701,0
3910,0.115,0.53,0.5379999999999999,0.0,0
3911,0.7659999999999999,0.524,0.374,0.1669999999999999,0
3912,0.0508,0.72,0.682,0.499,0
3914,0.0005059999999999,0.565,0.959,0.00062,0
3915,0.00616,0.644,0.994,0.812,0
3917,0.0107,0.478,0.8290000000000001,0.0774,0
3918,0.66,0.605,0.555,0.862,0
3919,0.00252,0.387,0.835,0.000305,0
3920,0.0159,0.682,0.951,0.000993,0
3921,0.052,0.768,0.769,0.0012,0
3922,0.127,0.562,0.917,0.0637,0
3923,0.0208,0.5760000000000001,0.88,8.99e-05,0
3924,0.0088799999999999,0.784,0.69,0.0048,0
3925,0.000449,0.43,0.812,0.00899,0
3926,0.7390000000000001,0.523,0.973,0.857,0
3927,0.0409,0.821,0.841,0.8590000000000001,0
3928,0.00527,0.664,0.728,0.00985,0
3929,0.0136,0.591,0.9,2.07e-06,0
3931,0.371,0.898,0.58,0.0357,0
3932,0.0288,0.285,0.665,0.0128,0
3933,0.00311,0.445,0.6729999999999999,0.0905,0
3937,0.00149,0.7859999999999999,0.956,0.00118,0
3938,0.344,0.4379999999999999,0.4589999999999999,0.738,0
3942,6.02e-05,0.259,0.687,0.00862,0
3943,0.00263,0.633,0.902,0.00763,0
3944,0.00941,0.5529999999999999,0.836,0.58,0
3947,0.0602,0.57,0.966,5.88e-06,0
3949,0.00061,0.715,0.873,0.733,0
3950,0.00094,0.573,0.937,0.000206,0
3953,0.208,0.5820000000000001,0.963,0.00989,0
3954,0.000117,0.471,0.831,0.525,0
3955,0.129,0.857,0.35,0.735,0
3956,0.00357,0.512,0.789,0.0,0
3957,0.0132,0.638,0.469,0.0308,0
3958,0.769,0.294,0.436,0.516,0
3962,0.3989999999999999,0.347,0.48,0.847,0
3963,0.0081,0.7509999999999999,0.433,0.000726,0
3964,0.0167,0.657,0.915,0.861,0
3965,0.0228,0.7440000000000001,0.59,0.00528,0
3966,0.000915,0.6759999999999999,0.91,0.034,0
3967,0.254,0.622,0.732,0.0,0
3968,0.0428,0.597,0.981,0.792,0
3969,0.00292,0.691,0.57,0.0113,0
3970,0.0265,0.745,0.716,0.846,0
3971,0.00124,0.623,0.892,0.00119,0
3972,0.483,0.444,0.367,0.96,0
3973,0.0188,0.863,0.759,0.784,0
3974,0.627,0.774,0.741,0.6729999999999999,0
3976,0.1009999999999999,0.657,0.988,0.4579999999999999,0
3977,0.0352,0.642,0.967,0.777,0
3978,0.0789,0.542,0.626,0.000508,0
3979,0.0359,0.4429999999999999,0.96,0.0332,0
3980,0.000753,0.775,0.6509999999999999,0.722,0
3981,0.000768,0.782,0.626,0.91,0
3982,0.178,0.469,0.372,0.909,0
3983,0.000146,0.5579999999999999,0.903,0.00316,0
3984,0.00729,0.725,0.8170000000000001,0.0337,0
3985,0.153,0.792,0.5489999999999999,0.379,0
3986,0.0499,0.805,0.627,0.1969999999999999,0
3987,0.0128,0.45,0.755,0.205,0
3988,0.000619,0.662,0.85,0.879,0
3991,0.0002819999999999,0.7390000000000001,0.638,0.882,0
3993,0.0945,0.384,0.486,0.00143,0
3994,0.578,0.752,0.498,0.195,0
3995,0.0217,0.789,0.757,0.675,0
3996,0.311,0.807,0.905,0.0863,0
3997,0.0247,0.575,0.995,0.16,0
3998,0.3329999999999999,0.716,0.823,0.00137,0
4000,0.0134,0.312,0.981,0.0619,0
4002,0.0224,0.867,0.7140000000000001,0.7040000000000001,0
4003,0.0587,0.8,0.645,4.69e-05,0
4004,0.568,0.715,0.64,0.884,0
4006,0.0021899999999999,0.6659999999999999,0.942,0.88,0
4007,0.48,0.89,0.856,0.216,0
4008,0.1009999999999999,0.618,0.951,0.000729,0
4009,0.366,0.531,0.861,0.816,0
4012,0.012,0.5760000000000001,0.551,0.00301,0
4014,0.0218,0.5479999999999999,0.514,0.00989,0
4015,9.62e-05,0.375,0.728,0.00411,0
4016,0.0726,0.6859999999999999,0.547,0.903,0
4017,0.149,0.752,0.718,0.759,0
4020,0.00119,0.897,0.6579999999999999,0.00804,0
4021,0.0705,0.71,0.884,0.0,0
4022,0.0352,0.488,0.741,8.28e-05,0
4023,0.00288,0.6709999999999999,0.944,0.0878,0
4024,0.00147,0.446,0.782,7.55e-06,0
4025,0.193,0.251,0.768,0.0022199999999999,0
4026,0.000292,0.615,0.8909999999999999,0.0154,0
4027,0.0409,0.76,0.8540000000000001,0.0233,0
4028,0.106,0.598,0.377,0.0022,0
4031,0.166,0.637,0.472,0.105,0
4033,0.512,0.721,0.551,0.868,0
4036,0.000644,0.614,0.76,0.935,0
4038,0.00108,0.503,0.957,0.727,0
4040,0.735,0.472,0.528,0.384,0
4042,0.0731,0.8240000000000001,0.852,0.0976,0
4044,0.00547,0.412,0.903,8.609999999999999e-05,0
4045,0.00173,0.502,0.856,3.4e-06,0
4047,0.036,0.631,0.94,0.0314,0
4049,0.00441,0.63,0.851,0.0218,0
4050,0.0321,0.598,0.743,0.0076599999999999,0
4051,5.77e-06,0.526,0.908,0.05,0
4053,0.186,0.632,0.7909999999999999,0.807,0
4054,0.0006389999999999,0.5820000000000001,0.504,0.0216,0
4059,0.00025,0.461,0.964,0.3,0
4060,0.0044399999999999,0.54,0.71,0.893,0
4061,0.28,0.7240000000000001,0.757,0.913,0
4062,0.018,0.6809999999999999,0.777,0.0993,0
4065,0.0522,0.738,0.599,0.317,0
4066,0.136,0.3979999999999999,0.778,0.0,0
4067,0.1159999999999999,0.789,0.474,0.0436,0
4068,0.00232,0.711,0.893,0.196,0
4069,0.00883,0.526,0.768,1.06e-05,0
4070,0.7020000000000001,0.598,0.573,0.938,0
4071,0.0161,0.6829999999999999,0.68,0.0,0
4072,0.4579999999999999,0.5489999999999999,0.523,0.00953,0
4073,0.000139,0.366,0.97,0.8079999999999999,0
4074,0.00856,0.8220000000000001,0.715,0.0269,0
4075,0.0625,0.348,0.501,0.00495,0
4077,0.035,0.613,0.947,0.000549,0
4078,0.000117,0.575,0.952,0.161,0
4079,0.0527,0.536,0.873,0.58,0
4081,0.0001199999999999,0.612,0.889,0.0275,0
4082,0.0395,0.7190000000000001,0.517,0.000419,0
4083,0.254,0.305,0.487,0.239,0
4085,0.00583,0.732,0.995,0.598,0
4087,0.19,0.8390000000000001,0.386,0.76,0
4088,0.0418,0.7170000000000001,0.2789999999999999,0.000179,0
4089,0.087,0.5379999999999999,0.8029999999999999,0.82,0
4090,0.000103,0.594,0.918,0.705,0
4092,0.0148,0.451,0.66,0.922,0
4093,0.0291,0.691,0.89,0.585,0
4096,0.1689999999999999,0.685,0.909,0.000663,0
4097,0.119,0.807,0.716,0.755,0
4099,8.49e-05,0.8009999999999999,0.812,0.695,0
4100,0.134,0.7609999999999999,0.698,0.79,0
4101,0.109,0.411,0.471,0.0135,0
4103,0.0123,0.633,0.6940000000000001,0.000546,0
4105,0.0284,0.725,0.847,0.0,0
4106,0.369,0.89,0.4039999999999999,0.000159,0
4107,0.00302,0.7559999999999999,0.87,0.8220000000000001,0
4108,0.115,0.433,0.695,9.08e-05,0
4109,0.514,0.423,0.357,1.67e-06,0
4110,0.3,0.623,0.825,0.00237,0
4111,0.181,0.611,0.6759999999999999,5.35e-06,0
4113,0.0354,0.835,0.3379999999999999,0.252,0
4114,0.000681,0.425,0.903,0.0,0
4116,0.118,0.901,0.602,0.0,0
4118,0.00413,0.482,0.758,0.0904,0
4120,0.00625,0.6729999999999999,0.923,0.301,0
4121,0.00186,0.485,0.594,3.41e-05,0
4122,0.0013599999999999,0.481,0.625,0.0241,0
4124,0.281,0.4639999999999999,0.579,0.8270000000000001,0
4125,0.00187,0.407,0.888,0.104,0
4126,0.0148,0.56,0.95,0.598,0
4129,0.121,0.377,0.799,3.63e-05,0
4132,0.0387,0.759,0.402,0.8270000000000001,0
4133,0.102,0.736,0.401,0.293,0
4134,0.66,0.257,0.606,0.000603,0
4135,5.23e-05,0.669,0.848,0.931,0
4136,0.0444,0.466,0.996,0.00129,0
4137,0.0583,0.422,0.6779999999999999,0.371,0
4138,0.00082,0.725,0.914,0.321,0
4139,0.434,0.767,0.476,0.289,0
